transaction_id,Month_Name,Product_Category,Product_Sub_Category,Qty,Rate,Amount,Tax,Delivery_chrgs,Payment_mode,Store_type,Reviews,CustID,Gender,Marital_status,Education,Profession,Income,City_Name,Return
13553703723,January,Clothing,Mens,1,295,295,30.975,,Mobile Payments,e-Shop,3,14553,M,Not Married,Master,Salaried,44828,Kolkata,0
13615172529,January,Footwear,Women,2,1457,2914,305.97,,Debit Card,Flagship store,5,2785,M,Married,Master,Others,49220,Ahmedabad,0
13691154784,January,Bags,Women,4,1278,1278,134.19,50,Mobile Payments,e-Shop,1,12922,F,Not Married,Master,Salaried,73283,Vishakhapatnam,1
13712428324,January,Clothing,Mens,1,1195,1195,125.475,50,Mobile Payments,e-Shop,4,15950,F,Not Married,Graduation,Others,113660,Pune,0
13733828847,January,Bags,Mens,2,1450,2900,304.5,,Debit Card,MBR,5,11575,M,Not Married,Master,Self Employed,66375,Ahmedabad,0
13786474208,January,Bags,Mens,4,843,3372,354.06,,Debit Card,MBR,2,2721,M,Married,Graduation,Others,154554,Chennai,0
13805682193,January,Clothing,Women,2,210,420,44.1,,Mobile Payments,e-Shop,1,16192,M,Married,Master,Salaried,74986,Vishakhapatnam,0
13844622404,January,Bags,Mens,2,923,1846,193.83,90,Mobile Payments,e-Shop,5,11131,F,Married,Master,Others,102678,Kolkata,0
13936508590,January,Footwear,Kids,3,957,2871,301.455,,Credit Card,Flagship store,4,6906,F,Married,Master,Salaried,147462,Gurgaon,0
13993625474,January,Clothing,Women,4,573,2865,300.825,,Credit Card,MBR,1,7400,F,Married,Master,Self Employed,118064,Pune,1
14172731511,January,Clothing,Women,5,777,3885,407.925,200,Debit Card,e-Shop,3,2527,M,Married,Basic,Others,82358,Ahmedabad,0
14191855155,January,Clothing,Women,2,916,1832,192.36,90,Mobile Payments,e-Shop,5,11712,M,Not Married,Graduation,Salaried,107112,Mumbai,0
14203531900,January,Clothing,Mens,4,569,2845,298.725,,Credit Card,MBR,1,747,F,Married,Master,Self Employed,125388,Ahmedabad,1
14279218461,January,Clothing,Women,5,262,1048,110.04,50,Mobile Payments,TeleShop,2,13362,M,Not Married,Graduation,Self Employed,102969,Bangalore,1
14330797500,January,Footwear,Women,2,1316,5264,552.72,250,Debit Card,e-Shop,1,3255,M,Not Married,Graduation,Self Employed,124744,Mumbai,1
14344968345,January,Books,Fiction,3,1220,3660,384.3,200,Credit Card,e-Shop,5,2888,M,Not Married,Graduation,Others,18110,Kolkata,0
14363773577,January,Clothing,Women,5,1309,6545,687.225,,Credit Card,MBR,5,10838,M,Married,Master,Others,100762,Kolkata,0
14424507395,January,Footwear,Mens,2,1495,2990,313.95,,Credit Card,MBR,3,4617,F,Married,Master,Salaried,33197,Ahmedabad,0
14476380720,January,Bags,Women,3,933,2799,293.895,,Credit Card,Flagship store,5,17585,M,Not Married,PhD,Salaried,109455,Vishakhapatnam,0
14520350827,January,Clothing,Women,3,932,2796,293.58,,Credit Card,Flagship store,5,19508,M,Not Married,Master,Self Employed,40830,Chennai,0
14543452790,January,Electronics,Mobiles,5,482,482,50.61,,Cash,MBR,1,10130,F,Not Married,PhD,Salaried,23141,Kolkata,1
14575776679,January,Footwear,Kids,2,1014,2028,212.94,90,Credit Card,e-Shop,4,18874,F,Married,Master,Self Employed,129582,Hyderabad,0
14676568049,January,Books,Academic,2,982,1964,206.22,,Debit Card,MBR,2,859,M,Married,Basic,Salaried,68376,Hyderabad,0
14718624567,January,Clothing,Mens,4,1397,5588,586.74,,Debit Card,Flagship store,3,7412,M,Not Married,PhD,Salaried,145867,Bangalore,0
14752843941,January,Home and kitchen,Bath,2,658,1316,138.18,50,Mobile Payments,e-Shop,5,6887,F,Not Married,Graduation,Self Employed,121357,Ahmedabad,0
14765653197,January,Bags,Mens,5,893,4465,468.825,200,Credit Card,TeleShop,4,10147,M,Not Married,PhD,Salaried,62392,Vishakhapatnam,0
14786497248,January,Footwear,Kids,4,128,512,53.76,50,Mobile Payments,TeleShop,4,14542,M,Not Married,Graduation,Self Employed,125184,Chennai,0
14787475597,January,Clothing,Women,5,969,4845,508.725,250,Debit Card,e-Shop,5,16057,M,Not Married,Basic,Salaried,69102,Kolkata,0
14793218737,January,Bags,Mens,3,1228,3684,386.82,200,Credit Card,TeleShop,2,11322,F,Married,Basic,Others,105368,Ahmedabad,0
14943333670,January,Bags,Mens,4,683,2732,286.86,,Debit Card,Flagship store,5,13459,M,Not Married,Basic,Others,76112,Hyderabad,0
15084295663,January,Bags,Mens,3,909,2727,286.335,,Debit Card,MBR,4,17757,F,Married,Graduation,Others,28298,Hyderabad,0
15099368102,January,Home and kitchen,Tools,2,1409,2818,295.89,,Credit Card,MBR,2,16905,M,Not Married,Others,Self Employed,135044,Hyderabad,0
15204131658,January,Clothing,Mens,2,500,1000,105,,Mobile Payments,MBR,5,8077,F,Not Married,Others,Self Employed,96702,Mumbai,0
15256911846,January,Books,Academic,3,723,2169,227.745,90,Debit Card,e-Shop,5,2114,M,Married,Graduation,Others,108774,Pune,0
15402724278,January,Footwear,Kids,2,430,860,90.3,,Cash,MBR,2,363,F,Not Married,Others,Salaried,93625,Pune,0
15426461731,January,Bags,Women,5,1481,7405,777.525,250,Debit Card,e-Shop,1,13585,M,Married,Basic,Self Employed,126644,New Delhi ,0
15427156882,January,Electronics,Personal Appliances,3,1049,3147,330.435,140,Credit Card,e-Shop,2,19144,M,Married,Others,Salaried,120370,Mumbai,0
15491594213,January,Home and kitchen,Furnishing,5,760,3040,319.2,,Debit Card,Flagship store,2,19252,F,Not Married,Others,Salaried,70367,Ahmedabad,1
15492827119,January,Footwear,Kids,1,1422,1422,149.31,,Mobile Payments,Flagship store,5,8038,M,Married,PhD,Salaried,30371,Bangalore,0
15654626236,January,Footwear,Mens,1,1060,1060,111.3,50,Mobile Payments,e-Shop,3,8017,F,Married,Graduation,Salaried,147415,New Delhi ,0
15688817187,January,Footwear,Women,5,947,4735,497.175,,Debit Card,MBR,5,5284,M,Not Married,Graduation,Self Employed,94916,Mumbai,0
15786896393,January,Clothing,Women,5,373,1492,156.66,50,Mobile Payments,e-Shop,1,13398,F,Married,Others,Others,68816,New Delhi ,1
15812747267,January,Clothing,Mens,2,1351,2702,283.71,,Credit Card,MBR,4,12581,M,Married,Basic,Self Employed,104505,Chennai,0
15868818159,January,Clothing,Women,1,522,522,54.81,50,Mobile Payments,TeleShop,4,13062,M,Not Married,Graduation,Self Employed,126201,New Delhi ,0
15889392076,January,Footwear,Women,3,822,2466,258.93,90,Credit Card,TeleShop,5,16531,M,Married,Graduation,Self Employed,92801,Vishakhapatnam,0
15950349936,January,Home and kitchen,Tools,1,1226,1226,128.73,50,Mobile Payments,TeleShop,5,1471,M,Not Married,PhD,Others,106460,Ahmedabad,0
15952242999,January,Home and kitchen,Furnishing,4,881,2643,277.515,,Debit Card,MBR,1,4445,F,Married,Basic,Salaried,47889,Mumbai,1
15956147487,January,Footwear,Mens,1,79,79,8.295,,Mobile Payments,e-Shop,3,16993,M,Married,Basic,Self Employed,48847,Chennai,0
16165882565,January,Electronics,Computers,2,1315,2630,276.15,,Debit Card,Flagship store,5,17431,F,Not Married,Basic,Self Employed,62805,Ahmedabad,0
16170296360,January,Footwear,Mens,2,835,1670,175.35,90,Mobile Payments,e-Shop,5,5701,M,Married,Basic,Others,18195,Kolkata,0
16190005315,January,Footwear,Women,5,1059,5295,555.975,250,Debit Card,e-Shop,5,18871,F,Married,Basic,Others,133829,Vishakhapatnam,0
16380694071,January,Books,Fiction,2,1304,2608,273.84,,Credit Card,Flagship store,2,1458,M,Not Married,Basic,Self Employed,39823,Gurgaon,0
16390149843,January,Home and kitchen,Bath,5,1476,7380,774.9,,Debit Card,MBR,2,898,F,Married,Master,Self Employed,74101,New Delhi ,0
16419013281,January,Footwear,Women,4,328,1312,137.76,,Mobile Payments,MBR,3,16059,F,Married,Basic,Salaried,65791,Gurgaon,0
16477108682,January,Clothing,Women,1,964,964,101.22,,Cash,Flagship store,5,15337,M,Not Married,Graduation,Salaried,136057,Ahmedabad,0
16521564518,January,Clothing,Women,5,922,4610,484.05,250,Credit Card,e-Shop,4,5965,F,Married,Graduation,Self Employed,86643,Hyderabad,0
16575811225,January,Home and kitchen,Kitchen,5,648,2592,272.16,,Debit Card,MBR,1,975,M,Not Married,Graduation,Salaried,55309,Ahmedabad,1
16599585793,January,Bags,Women,2,1292,2584,271.32,,Credit Card,Flagship store,5,986,F,Married,Master,Salaried,130245,Pune,0
16615831315,January,Footwear,Mens,4,1297,2594,272.37,140,Debit Card,TeleShop,4,14705,F,Married,Graduation,Others,98097,Pune,1
16691130787,January,Footwear,Women,2,1274,2548,267.54,,Credit Card,MBR,4,6819,M,Not Married,Others,Self Employed,106043,Bangalore,0
16716985155,January,Bags,Women,2,1496,2992,314.16,,Credit Card,Flagship store,5,10167,F,Not Married,Master,Salaried,94715,Mumbai,0
16839672501,January,Bags,Mens,2,1282,2564,269.22,,Debit Card,Flagship store,5,4316,M,Not Married,Graduation,Self Employed,30146,New Delhi ,0
16998673598,January,Home and kitchen,Furnishing,3,436,1308,137.34,,Mobile Payments,MBR,5,17356,M,Not Married,Graduation,Self Employed,58483,Gurgaon,0
17046241222,January,Bags,Women,3,1290,3870,406.35,,Debit Card,MBR,4,8088,F,Not Married,Graduation,Others,97899,Chennai,0
17092832093,January,Home and kitchen,Tools,2,532,1064,111.72,50,Mobile Payments,e-Shop,1,11873,M,Married,Graduation,Others,59573,Bangalore,0
17122455708,January,Clothing,Women,1,890,890,93.45,50,Mobile Payments,e-Shop,5,17781,F,Not Married,Graduation,Others,157031,New Delhi ,0
17136813878,January,Footwear,Women,4,624,2496,262.08,,Credit Card,MBR,5,13699,F,Married,PhD,Self Employed,69437,New Delhi ,0
17150275153,January,Bags,Women,1,1244,2488,261.24,,Credit Card,MBR,1,16595,M,Married,PhD,Self Employed,118015,Mumbai,1
17166254698,January,Footwear,Mens,2,1243,2486,261.03,,Debit Card,Flagship store,,7363,F,Not Married,PhD,Salaried,36016,Kolkata,0
17215993973,January,Footwear,Women,3,588,1764,185.22,,Mobile Payments,Flagship store,4,6038,M,Not Married,Graduation,Others,102735,Kolkata,0
17222282159,January,Bags,Women,5,997,4985,523.425,,Debit Card,MBR,5,4067,M,Not Married,PhD,Others,43726,Hyderabad,0
17319463747,January,Footwear,Women,5,1032,5160,541.8,250,Debit Card,TeleShop,5,709,M,Married,Basic,Others,97926,Hyderabad,0
17394995383,January,Home and kitchen,Kitchen,5,815,2445,256.725,90,Debit Card,e-Shop,1,7736,M,Not Married,Basic,Others,31173,Ahmedabad,1
17562417547,January,Books,Non-Fiction,4,200,800,84,50,Mobile Payments,e-Shop,1,462,M,Not Married,Basic,Others,35424,Bangalore,1
17572958931,January,Electronics,Mobiles,4,661,1983,208.215,90,Credit Card,TeleShop,4,15203,M,Married,PhD,Salaried,144927,Hyderabad,1
17601062724,January,Electronics,Audio and video,4,927,3708,389.34,200,Debit Card,TeleShop,1,12561,M,Married,Graduation,Self Employed,24929,Hyderabad,0
17648795819,January,Books,Non-Fiction,3,721,2163,227.115,,Credit Card,Flagship store,1,10414,F,Married,Graduation,Self Employed,23758,Chennai,0
17665195725,January,Books,Fiction,3,1417,4251,446.355,200,Credit Card,e-Shop,4,3290,F,Married,Graduation,Self Employed,142312,Chennai,0
17725976679,January,Bags,Mens,2,1205,2410,253.05,,Credit Card,MBR,5,3407,M,Not Married,Graduation,Salaried,21731,Chennai,0
17827545266,January,Clothing,Mens,2,1201,2402,252.21,,Debit Card,Flagship store,5,8246,M,Not Married,Graduation,Self Employed,44233,Chennai,0
18053678124,January,Electronics,Audio and video,3,371,1113,116.865,50,Mobile Payments,e-Shop,4,11989,F,Not Married,Others,Self Employed,113330,Hyderabad,0
18062786609,January,Footwear,Mens,3,623,1869,196.245,,Mobile Payments,MBR,4,13996,F,Married,Others,Others,114709,New Delhi ,0
18071367939,January,Clothing,Mens,4,790,3160,331.8,140,Credit Card,TeleShop,5,4808,F,Married,Others,Others,128481,Hyderabad,0
18107863689,January,Home and kitchen,Bath,5,259,1295,135.975,50,Mobile Payments,e-Shop,1,7208,M,Not Married,Others,Self Employed,71852,Vishakhapatnam,0
18142026998,January,Clothing,Women,1,392,392,41.16,,Mobile Payments,e-Shop,3,16350,M,Not Married,Others,Salaried,156904,Chennai,0
18147222234,January,Footwear,Women,3,693,2079,218.295,90,Credit Card,e-Shop,4,3155,M,Not Married,Others,Salaried,130605,Hyderabad,0
18160761741,January,Bags,Women,2,938,1876,196.98,90,Mobile Payments,e-Shop,5,17450,F,Not Married,PhD,Salaried,65791,Gurgaon,0
18256426510,January,Bags,Women,1,720,720,75.6,50,Mobile Payments,e-Shop,5,8806,M,Married,Others,Self Employed,142656,Mumbai,0
18292746481,January,Footwear,Kids,1,868,868,91.14,,Cash,MBR,4,11273,M,Not Married,PhD,Self Employed,109894,New Delhi ,0
18401438345,January,Footwear,Kids,5,146,730,76.65,,Cash,Flagship store,4,4123,M,Not Married,Others,Others,65747,Pune,0
18418145766,January,Clothing,Women,3,1289,3867,406.035,200,Credit Card,e-Shop,5,8797,M,Married,Others,Self Employed,66509,Pune,0
18521019738,January,Home and kitchen,Bath,2,825,1650,173.25,,Mobile Payments,Flagship store,5,13280,M,Married,Others,Salaried,72675,Ahmedabad,0
18574806044,January,Clothing,Women,2,417,834,87.57,50,Mobile Payments,e-Shop,5,12124,M,Married,Graduation,Salaried,67331,Gurgaon,0
18593135589,January,Footwear,Mens,2,1145,2290,240.45,90,Credit Card,e-Shop,5,3277,F,Married,Graduation,Salaried,125192,Hyderabad,0
18604857518,January,Electronics,Personal Appliances,4,979,3916,411.18,200,Credit Card,e-Shop,5,15958,M,Married,Graduation,Others,82348,Hyderabad,0
18651559499,January,Clothing,Women,4,576,2304,241.92,,Debit Card,Flagship store,1,17825,F,Not Married,Graduation,Salaried,19989,Vishakhapatnam,0
18719716340,January,Footwear,Kids,3,1077,3231,339.255,,Credit Card,Flagship store,4,9938,M,Married,Graduation,Others,105027,Mumbai,0
18780870607,January,Books,DIY,5,73,365,38.325,,Cash,MBR,5,4471,M,Not Married,Graduation,Self Employed,29055,Kolkata,0
18839566188,January,Footwear,Mens,2,825,1650,173.25,,Cash,MBR,1,11325,M,Married,Graduation,Salaried,119651,Vishakhapatnam,0
18862437992,January,Books,Non-Fiction,3,169,507,53.235,,Cash,MBR,4,16624,M,Not Married,PhD,Self Employed,128735,Chennai,0
18972312403,January,Clothing,Mens,2,1014,2028,212.94,,Debit Card,MBR,,1165,F,Married,Graduation,Self Employed,122538,Pune,0
18988595840,January,Clothing,Mens,2,1140,2280,239.4,,Credit Card,Flagship store,4,2835,M,Married,Graduation,Self Employed,35959,Hyderabad,0
19100868419,January,Home and kitchen,Furnishing,2,638,1276,133.98,,Cash,Flagship store,5,4126,M,Married,Graduation,Others,44844,Bangalore,0
19169459284,January,Clothing,Women,3,610,1830,192.15,,Cash,MBR,2,17399,F,Not Married,Master,Self Employed,91956,Chennai,0
19226020019,January,Home and kitchen,Bath,3,754,2262,237.51,,Credit Card,MBR,2,5467,F,Married,PhD,Self Employed,13249,Vishakhapatnam,0
19240720162,January,Clothing,Women,3,1203,3609,378.945,,Debit Card,MBR,4,18372,M,Not Married,PhD,Others,144337,Mumbai,0
19314193069,January,Home and kitchen,Bath,4,1112,5560,583.8,250,Credit Card,e-Shop,1,15187,F,Married,Master,Self Employed,73245,Mumbai,1
19341668102,January,Books,DIY,5,989,989,103.845,,Cash,MBR,1,10912,F,Not Married,Master,Self Employed,130254,Ahmedabad,1
19360494687,January,Home and kitchen,Furnishing,5,1229,6145,645.225,250,Credit Card,TeleShop,5,14103,F,Not Married,Master,Salaried,110403,Vishakhapatnam,0
19411679647,January,Clothing,Women,4,975,3900,409.5,200,Credit Card,TeleShop,5,1176,F,Married,PhD,Others,112473,Bangalore,0
19436858239,January,Footwear,Women,3,1187,3561,373.905,200,Credit Card,e-Shop,4,7308,M,Not Married,Master,Others,158311,Gurgaon,0
19610966988,January,Books,DIY,5,739,3695,387.975,200,Credit Card,e-Shop,4,19279,F,Not Married,Graduation,Others,74567,Hyderabad,0
19642864934,January,Clothing,Mens,1,217,217,22.785,,Mobile Payments,e-Shop,5,3280,F,Married,PhD,Self Employed,134013,Bangalore,0
19709415491,January,Electronics,Audio and video,4,735,2940,308.7,,Debit Card,Flagship store,5,2746,M,Not Married,Others,Self Employed,56531,Ahmedabad,0
19833039570,January,Books,Academic,4,728,2912,305.76,,Credit Card,MBR,5,1140,M,Married,Master,Others,82775,Bangalore,0
19872212809,January,Footwear,Women,5,399,1995,209.475,,Credit Card,MBR,1,17680,F,Not Married,Graduation,Others,68900,Vishakhapatnam,1
19902456375,January,Clothing,Women,3,241,723,75.915,50,Mobile Payments,TeleShop,5,11704,M,Married,Graduation,Others,121005,New Delhi ,0
20039648902,January,Bags,Mens,4,535,2140,224.7,,Credit Card,Flagship store,4,16949,F,Married,Basic,Salaried,142043,Hyderabad,0
20176908878,January,Clothing,Mens,3,91,273,28.665,,Mobile Payments,TeleShop,2,11209,M,Married,Graduation,Salaried,131927,Vishakhapatnam,0
20187377109,January,Footwear,Mens,1,345,345,36.225,,Mobile Payments,TeleShop,5,1465,M,Married,Others,Salaried,43477,Mumbai,0
20223330324,January,Clothing,Women,4,885,3540,371.7,200,Debit Card,TeleShop,4,4395,F,Married,Graduation,Salaried,89133,Hyderabad,0
20229737547,January,Home and kitchen,Furnishing,3,1120,3360,352.8,140,Debit Card,e-Shop,5,10592,F,Not Married,PhD,Salaried,39129,Gurgaon,0
20257356266,January,Footwear,Women,4,531,2124,223.02,,Debit Card,Flagship store,4,2074,F,Married,Graduation,Others,43733,Kolkata,0
20267504141,January,Clothing,Women,2,566,1132,118.86,50,Mobile Payments,TeleShop,5,9342,F,Married,Others,Others,91966,Mumbai,0
20275212476,January,Clothing,Women,5,424,2120,222.6,,Credit Card,MBR,5,3053,M,Married,Others,Others,107038,Mumbai,0
20315433060,January,Footwear,Kids,5,1218,6090,639.45,250,Credit Card,TeleShop,5,1682,M,Not Married,PhD,Self Employed,82961,Chennai,0
20436389482,January,Books,DIY,5,418,2090,219.45,,Credit Card,Flagship store,1,12104,M,Married,Others,Salaried,144613,Pune,0
20587645496,January,Bags,Women,4,416,2080,218.4,,Credit Card,MBR,1,8631,M,Not Married,Basic,Self Employed,39748,Vishakhapatnam,1
20703281619,January,Bags,Women,4,516,2064,216.72,,Credit Card,MBR,5,3627,M,Married,Others,Others,91340,Vishakhapatnam,0
20710311857,January,Footwear,Kids,5,981,4905,515.025,250,Debit Card,TeleShop,5,13733,M,Married,Graduation,Self Employed,21620,Bangalore,0
20790146297,January,Home and kitchen,Kitchen,3,975,2925,307.125,140,Credit Card,e-Shop,4,7738,M,Married,Basic,Others,99866,Gurgaon,0
20826996132,January,Bags,Women,1,70,70,7.35,,Mobile Payments,e-Shop,4,4148,F,Not Married,Basic,Self Employed,126170,Ahmedabad,0
20861584370,January,Electronics,Audio and video,3,1131,3393,356.265,,Credit Card,Flagship store,5,13508,F,Not Married,Basic,Salaried,76605,Pune,0
20929751311,January,Bags,Women,2,923,1846,193.83,90,Mobile Payments,e-Shop,5,10990,M,Married,Basic,Salaried,31487,Pune,0
20984054103,January,Home and kitchen,Tools,2,333,666,69.93,50,Mobile Payments,e-Shop,4,3755,F,Not Married,Others,Salaried,139723,Pune,0
21053992704,January,Bags,Mens,2,1017,2034,213.57,,Credit Card,MBR,4,18894,M,Married,Master,Self Employed,115742,Ahmedabad,0
21056686360,January,Books,DIY,4,895,2685,281.925,,Credit Card,Flagship store,1,14297,F,Married,Others,Self Employed,70627,Vishakhapatnam,1
21135674498,January,Footwear,Mens,3,1162,3486,366.03,140,Debit Card,e-Shop,4,4470,F,Not Married,Master,Others,128064,Ahmedabad,0
21158563953,January,Footwear,Kids,2,1014,2028,212.94,,Credit Card,MBR,5,13515,F,Not Married,Master,Salaried,75469,Pune,0
21189986898,January,Books,Fiction,4,1405,5620,590.1,,Debit Card,Flagship store,5,7073,F,Married,Master,Self Employed,136662,Chennai,0
21255363917,January,Electronics,Mobiles,5,1042,1042,109.41,50,Mobile Payments,TeleShop,3,16604,F,Married,Others,Others,90147,Kolkata,1
21274376720,January,Footwear,Women,5,109,545,57.225,50,Mobile Payments,TeleShop,5,19205,M,Not Married,Others,Others,149890,Kolkata,0
21279283580,January,Footwear,Kids,2,1375,2750,288.75,140,Debit Card,TeleShop,5,17860,M,Not Married,Master,Self Employed,152035,Kolkata,0
21336313261,January,Clothing,Women,5,1183,5915,621.075,250,Debit Card,e-Shop,2,2784,M,Married,Master,Salaried,52318,Pune,1
21473137440,January,Footwear,Women,2,477,954,100.17,,Cash,Flagship store,5,451,M,Not Married,Others,Self Employed,46040,Gurgaon,0
21502500264,January,Footwear,Women,5,1006,2012,211.26,,Debit Card,MBR,1,11978,F,Not Married,Others,Salaried,129578,Mumbai,1
21523832015,January,Bags,Mens,4,502,2008,210.84,,Credit Card,Flagship store,5,14351,M,Not Married,Graduation,Self Employed,92912,Vishakhapatnam,0
21526575159,January,Clothing,Mens,3,305,915,96.075,50,Mobile Payments,TeleShop,4,186,M,Married,Graduation,Self Employed,20109,Pune,0
